Date,AAPL,BA,BAC,CAT,COP,CSCO,CVX,GE,GS,INTC,JPM,KO,MMM,MSFT,PEP,PG,SLB,WFC,WMT,XOM
2006-05-24,-0.0009970334602581953,0.002218670682370292,0.0011489481088483781,0.00027246890662733597,0.0002850025296337618,0.0003185639102570396,0.0005429012746232457,0.0007228340068278716,0.0004708229517564092,-0.0021895978751274876,0.0005967602682263003,0.0009396876514787156,0.002320356607579751,-0.0020006679005043714,0.00044057081510715337,-0.0013493928395424237,0.0017549470507002693,0.0008703928635103811,0.0011183886914081602,0.00033810220631095287
2006-05-25,-0.0008849622415128489,0.002282476251516598,0.0012048979676424875,5.7515223800497226e-05,0.0004996300383254326,-0.0003322516350446836,0.0008655109211649988,0.0008564363783772603,0.0006451563869137533,-0.0022023456354426114,0.0006750489985436777,0.0009333734809869913,0.002190878147013246,-0.001997920356402886,0.0004563269868455104,-0.001265687401829831,0.0018519858803603406,0.0007655724585451625,0.001688290885195881,0.00045957654478458637
2006-05-26,-0.0012100672890489662,0.0024191675697478395,0.0015295436306597206,0.00017236862606998527,0.0004156975144245345,-0.00036038073043387906,0.00102773260297405,0.0007670824176661354,0.0011819906703141795,-0.0017969830179435746,0.0008108374060397883,0.0011360119607404962,0.0024532529825671205,-0.0019075634373228753,0.00047541687342148774,-0.0011496119270213454,0.0013802046217993155,0.00102432107308514,0.0017889322431465218,0.000334962479505078
2006-05-30,-0.0013686055717356872,0.0020106387224534043,0.0012852522543052543,-0.00039429626604498556,0.00010664664374357794,-0.0009312278654757978,0.0006550033758271827,0.0005245988746011398,0.0006116002077768357,-0.002033751594464835,0.0005342734768146229,0.0008725798754209498,0.002410569682441331,-0.0022833624485885237,0.00035323304384318375,-0.0014099413050510509,0.0009767487457889227,0.0007817082617876243,0.0012358905747199,-7.414704754131012e-05
2006-05-31,-0.0012120718308373357,0.002410509382744147,0.0013470386412996656,9.866334812371757e-05,0.0009657364073983839,-0.001015011928636909,0.0013647615345586746,0.0006072203319670973,0.0008480518914234828,-0.0018208301947236771,0.0006769380205869942,0.0009501584000328226,0.0026631907372196726,-0.002630958478251237,0.0003082292651204022,-0.0014497857506116393,0.00201910317636456,0.0008380228999008588,0.0013648578264415937,0.000395742039761728
2006-06-01,-0.0007541053278723342,0.002366970242889782,0.001299203850538159,0.0002173281912819754,0.0013763309500410845,-0.00017805230351815396,0.0015758848365957441,0.0007231288276752068,0.0012201742369837602,-0.001605284738242548,0.00102422580089489,0.0009681155659502098,0.0027583934211397655,-0.002598754521519542,0.0004623187838985909,-0.0015551019037987539,0.002278727449670518,0.0009605493339490049,0.0012888186642305362,0.000486587387355808
2006-06-02,-0.0007274509424559631,0.0024763023039774865,0.0014579762363933842,0.000254208030861545,0.0015686441307431705,-0.00021885092235479446,0.0018500999097279165,0.0006354053028282384,0.0014855586079601467,-0.0013882177138985967,0.0010639812385128734,0.0007852813148798044,0.002786283472146306,-0.0027596163165884238,0.00025538666553438875,-0.0019300499528846326,0.0023551127699528497,0.001099467311704037,0.00109593871064933,0.0006728498252733454
2006-06-05,-0.0007370159806480074,0.0019290271996268169,0.0013403656939467304,-0.00031219041734221374,0.0011744370578605872,-0.00033989977920030335,0.001668602658722331,0.0005385107854806299,0.0011788478470409554,-0.0014002126762158766,0.0009647768438501496,0.0005435083828845296,0.002560076133705769,-0.0027971003918688692,-4.749799306695464e-05,-0.002257999958728065,0.0018391149096699255,0.0010331629382514863,0.0008839639856841737,0.00046081136267620004
2006-06-06,-0.000621883445837788,0.001395946107124842,0.0011221962233362878,-0.00041148128075898887,0.0010236022421692137,-0.0004066256744067872,0.0016639077588571397,0.00047331949653356593,0.0010702957738542998,-0.0016607251258898151,0.0007034371254734033,0.0004249264261443064,0.0023007329577995894,-0.003176110592035525,7.283312998127937e-05,-0.0024291635561506024,0.0017129521628292178,0.0010212160611356843,0.0007943060953006879,0.00048440855018014317
2006-06-07,-0.0016023476688848237,0.0015521980451463913,0.0012357251762428448,-0.0008467032779741646,0.00034450347829446113,-0.0006534911398530778,0.0008271344350719782,0.00039106142527419916,0.0012449847687687773,-0.001934696083304895,0.0006806849422561878,0.00036718547768892126,0.001964726931231836,-0.0032070831526864905,5.355565293948909e-05,-0.002397492775014424,0.000785427502404649,0.0011355883917947064,0.0008199089171514462,-8.112150218911874e-05
2006-06-08,-0.0013923817371736776,0.0013611131543909342,0.0011810471662267194,-0.0010299044882292959,0.0003158563403175163,-0.0009818290328231394,0.0006749100323290124,0.00041898746386270596,0.00019343701102275863,-0.002228403397357879,0.000590252478245477,0.00025334265801820746,0.0019243191577016576,-0.003227918443577773,2.3105301993551578e-05,-0.0013981707234886416,0.00022436755491748357,0.0012446182940206274,0.0008126218291537849,-0.00019556882516585567
2006-06-09,-0.0015394583642962868,0.0010869290787189141,0.001049014102690258,-0.001417371902575613,-5.6165158124310556e-05,-0.0010638044011189822,0.0005354752945908443,-0.0001378459942348753,0.0002547434695308974,-0.0023146541965802367,0.0005562998832441139,0.00033818275280258494,0.0015772109963798611,-0.0034507229799829527,6.969690054549246e-05,-0.0014559231477655847,-6.485239285800396e-05,0.0012136568532718347,0.0007718175500585549,-0.0004685614904298344
